restaurant,items,price,date
Domino's Pizza,Choco Lava Cake,99.0,2019-05-05
Domino's Pizza,Butterscotch Mousse Cake,90.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
McDonald's (Thakur Cinema Cascade),McSaver Mexican McAlooTikki Meal,133.0,2019-05-05
McDonald's (Thakur Cinema Cascade),McSaver McAloo Tikki Meal,118.0,2019-05-05
McDonald's (Unity Heights),Big Spicy Paneer Wrap,316.0,2019-05-05
McDonald's (Unity Heights),McSpicy Chicken with Whole Wheat Bun,160.0,2019-05-05
McDonald's (Kalyan Shelar),McSpicy Chicken with Whole Wheat Bun,160.0,2019-05-05
McDonald's (Kalyan Shelar),McSpicy Paneer with Whole Wheat Bun,155.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Veg,99.0,2019-05-05
McDonald's (Kalina),Salsa Chicken Burger with Whole Wheat Bun,133.0,2019-05-05
McDonald's (Kalina),McChicken  with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Dahisar Link Road),,325.0,2019-05-05
McDonald's (Dahisar Link Road),,325.0,2019-05-05
Domino's Pizza,Aussie Barbecue Veg,450.0,2019-05-05
McDonald's (Fun Republic),Big Spicy Paneer Wrap,316.0,2019-05-05
McDonald's (Fun Republic),McSpicy Paneer with Whole Wheat Bun,155.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,Bailley Water (500ml),20.0,2019-05-05
McDonald's (Borivali),McSpicy Paneer with Whole Wheat Bun,155.0,2019-05-05
McDonald's (Borivali),,298.0,2019-05-05
Domino's Pizza,African Peri Peri Chicken,450.0,2019-05-05
Domino's Pizza,Aussie Barbecue Chicken,555.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings - Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
Domino's Pizza,Pepsi,60.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Peri-Peri,109.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings - Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,Bailley Water (500ml),20.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Pepsi,60.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Peri-Peri,109.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings - Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Peri-Peri,109.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings - Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
McDonald's (Thakur Cinema Cascade),,325.0,2019-05-05
McDonald's (Unity Heights),McSpicy Paneer with Whole Wheat Bun,155.0,2019-05-05
McDonald's (Kalyan Shelar),,298.0,2019-05-05
Domino's Pizza,Burger Pizza - Premium Veg,129.0,2019-05-05
McDonald's (Kalina),McChicken,246.0,2019-05-05
McDonald's (Dahisar Link Road),,316.0,2019-05-05
Domino's Pizza,Jamaican Jerk Veg,385.0,2019-05-05
McDonald's (Fun Republic),,288.0,2019-05-05
McDonald's (Fun Republic),,283.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
McDonald's (Borivali),,293.0,2019-05-05
Domino's Pizza,Jamaican Jerk Chicken,555.0,2019-05-05
Domino's Pizza,Indi Chicken Tikka,555.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
Domino's Pizza,Bailley Water (500ml),20.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
McDonald's (Thakur Cinema Cascade),,325.0,2019-05-05
McDonald's (Thakur Cinema Cascade),Veg Maharaja Mac,316.0,2019-05-05
McDonald's (Unity Heights),,288.0,2019-05-05
McDonald's (Kalyan Shelar),McSpicy Paneer,293.0,2019-05-05
McDonald's (Kalyan Shelar),Filet-O-Fish,271.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Non Veg,139.0,2019-05-05
Domino's Pizza,Choco Lava Cake,99.0,2019-05-05
McDonald's (Kalina),American Cheese Supreme - Veg,108.0,2019-05-05
McDonald's (Kalina),McVeggie with Whole Wheat Bun,104.0,2019-05-05
McDonald's (Dahisar Link Road),Big Spicy Paneer Wrap,316.0,2019-05-05
McDonald's (Dahisar Link Road),McSpicy Chicken with Whole Wheat Bun,160.0,2019-05-05
Domino's Pizza,Indi Tandoori Paneer,450.0,2019-05-05
Domino's Pizza,English Cheddar And Veggies,385.0,2019-05-05
McDonald's (Fun Republic),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-05-05
McDonald's (Fun Republic),Filet-O-Fish,271.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
McDonald's (Borivali),Filet-O-Fish,271.0,2019-05-05
McDonald's (Borivali),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-05-05
Domino's Pizza,English Cheddar And Chicken Sausage,450.0,2019-05-05
Domino's Pizza,Pepsi,60.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
McDonald's (Thakur Cinema Cascade),,316.0,2019-05-05
McDonald's (Thakur Cinema Cascade),McSpicy Chicken with Whole Wheat Bun,160.0,2019-05-05
McDonald's (Unity Heights),,283.0,2019-05-05
McDonald's (Unity Heights),Filet-O-Fish,271.0,2019-05-05
McDonald's (Kalyan Shelar),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-05-05
McDonald's (Kalyan Shelar),Salsa Chicken Burger with Whole Wheat Bun,133.0,2019-05-05
Domino's Pizza,Butterscotch Mousse Cake,90.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Peri-Peri,109.0,2019-05-05
McDonald's (Kalina),McVeggie,233.0,2019-05-05
McDonald's (Kalina),Mexican McAloo Tikki with Whole Wheat Bun,58.0,2019-05-05
McDonald's (Dahisar Link Road),McSpicy Paneer with Whole Wheat Bun,155.0,2019-05-05
McDonald's (Dahisar Link Road),,298.0,2019-05-05
Domino's Pizza,African Peri Peri Chicken,450.0,2019-05-05
Domino's Pizza,Aussie Barbecue Chicken,555.0,2019-05-05
McDonald's (Fun Republic),American Cheese Supreme - Chicken,123.0,2019-05-05
McDonald's (Fun Republic),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
McDonald's (Borivali),Salsa Chicken Burger with Whole Wheat Bun,133.0,2019-05-05
McDonald's (Borivali),Salsa Bean Burger with Whole Wheat Bun,127.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
McDonald's (Thakur Cinema Cascade),McSpicy Paneer with Whole Wheat Bun,155.0,2019-05-05
McDonald's (Thakur Cinema Cascade),,298.0,2019-05-05
McDonald's (Unity Heights),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-05-05
McDonald's (Unity Heights),Salsa Chicken Burger with Whole Wheat Bun,133.0,2019-05-05
McDonald's (Kalyan Shelar),Salsa Bean Burger with Whole Wheat Bun,127.0,2019-05-05
McDonald's (Kalyan Shelar),Salsa Chicken Burger,123.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings - Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
McDonald's (Kalina),McAloo Tikki,180.0,2019-05-05
McDonald's (Kalina),Mexican Aloo wrap,201.0,2019-05-05
McDonald's (Dahisar Link Road),McSpicy Paneer,293.0,2019-05-05
McDonald's (Dahisar Link Road),Filet-O-Fish,271.0,2019-05-05
Domino's Pizza,Jamaican Jerk Chicken,555.0,2019-05-05
Domino's Pizza,Indi Chicken Tikka,555.0,2019-05-05
McDonald's (Fun Republic),McChicken  with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Fun Republic),Salad Wrap,255.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
McDonald's (Borivali),Salsa Chicken Burger,123.0,2019-05-05
McDonald's (Borivali),American Cheese Supreme - Chicken,123.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
Domino's Pizza,Crinkle Fries,59.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Veg,99.0,2019-05-05
Domino's Pizza,Burger Pizza - Premium Veg,129.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
McDonald's (Thakur Cinema Cascade),,293.0,2019-05-05
McDonald's (Thakur Cinema Cascade),Filet-O-Fish,271.0,2019-05-05
McDonald's (Unity Heights),Salsa Bean Burger with Whole Wheat Bun,127.0,2019-05-05
McDonald's (Unity Heights),Salsa Chicken Burger,123.0,2019-05-05
McDonald's (Kalyan Shelar),American Cheese Supreme - Chicken,123.0,2019-05-05
McDonald's (Kalyan Shelar),Salsa Bean Burger,118.0,2019-05-05
Domino's Pizza,Chicken Meatballs - Sriracha,99.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings - Lemon Pepper,139.0,2019-05-05
McDonald's (Kalina),Mexican McAlooTikki,186.0,2019-05-05
McDonald's (Kalina),McAloo Tikki with Whole Wheat Bun,42.0,2019-05-05
McDonald's (Dahisar Link Road),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-05-05
McDonald's (Dahisar Link Road),Salsa Chicken Burger with Whole Wheat Bun,133.0,2019-05-05
Domino's Pizza,English Cheddar And Chicken Sausage,450.0,2019-05-05
Domino's Pizza,Pepsi,60.0,2019-05-05
McDonald's (Fun Republic),,246.0,2019-05-05
McDonald's (Fun Republic),American Cheese Supreme - Veg,108.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
McDonald's (Borivali),Salsa Bean Burger,118.0,2019-05-05
McDonald's (Borivali),McChicken  with Whole Wheat Bun,118.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,Crinkle Fries,59.0,2019-05-05
Domino's Pizza,Brownie Fantasy,59.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Brownie Fantasy,59.0,2019-05-05
Domino's Pizza,Classic Combo - Veg,199.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Non Veg,139.0,2019-05-05
Domino's Pizza,Choco Lava Cake,99.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
Domino's Pizza,Crinkle Fries,59.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
Domino's Pizza,Crinkle Fries,59.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
McDonald's (Thakur Cinema Cascade),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-05-05
McDonald's (Thakur Cinema Cascade),Salsa Chicken Burger with Whole Wheat Bun,133.0,2019-05-05
McDonald's (Unity Heights),American Cheese Supreme - Chicken,123.0,2019-05-05
McDonald's (Unity Heights),Salsa Bean Burger,118.0,2019-05-05
McDonald's (Kalyan Shelar),McChicken  with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Kalyan Shelar),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-05-05
Domino's Pizza,Boneless Chicken Wings Peri-Peri,139.0,2019-05-05
Domino's Pizza,Taco Mexicana Non Veg,135.0,2019-05-05
McDonald's (Kalina),Chicken Kebab with Whole Wheat Bun,83.0,2019-05-05
McDonald's (Kalina),Chicken Kebab Burger,212.0,2019-05-05
McDonald's (Dahisar Link Road),Salsa Bean Burger with Whole Wheat Bun,127.0,2019-05-05
McDonald's (Dahisar Link Road),Salsa Chicken Burger,123.0,2019-05-05
Domino's Pizza,Bailley Premium Water (500ml),20.0,2019-05-05
Domino's Pizza,7 Up,60.0,2019-05-05
McDonald's (Fun Republic),McVeggie with Whole Wheat Bun,104.0,2019-05-05
McDonald's (Fun Republic),,233.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
McDonald's (Borivali),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Borivali),Salad Wrap,255.0,2019-05-05
Domino's Pizza,White Pasta Italiano Non-Veg,145.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Classic Combo - Veg,199.0,2019-05-05
Domino's Pizza,Classic Combo - Non-veg,199.0,2019-05-05
Domino's Pizza,Garlic Breadsticks,95.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Crinkle Fries,59.0,2019-05-05
Domino's Pizza,Brownie Fantasy,59.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Classic Combo - Non-veg,199.0,2019-05-05
Domino's Pizza,Meal for 1 - Veg,269.0,2019-05-05
Domino's Pizza,Butterscotch Mousse Cake,90.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings Peri-Peri,109.0,2019-05-05
Domino's Pizza,Brownie Fantasy,59.0,2019-05-05
Domino's Pizza,Classic Combo - Veg,199.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Veg,99.0,2019-05-05
Domino's Pizza,Burger Pizza - Premium Veg,129.0,2019-05-05
Domino's Pizza,Brownie Fantasy,59.0,2019-05-05
Domino's Pizza,Classic Combo - Veg,199.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Veg,99.0,2019-05-05
Domino's Pizza,Burger Pizza - Premium Veg,129.0,2019-05-05
McDonald's (Thakur Cinema Cascade),Salsa Bean Burger with Whole Wheat Bun,127.0,2019-05-05
McDonald's (Thakur Cinema Cascade),Salsa Chicken Burger,123.0,2019-05-05
McDonald's (Unity Heights),McChicken  with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Unity Heights),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Kalyan Shelar),Salad Wrap,255.0,2019-05-05
McDonald's (Kalyan Shelar),,256.0,2019-05-05
Domino's Pizza,Taco Mexicana Veg,125.0,2019-05-05
Domino's Pizza,Potato Cheese Shots,59.0,2019-05-05
McDonald's (Kalina),Chicken Kebab Wrap,74.0,2019-05-05
McDonald's (Kalina),McSpicy Chicken with Whole Wheat Bun,160.0,2019-05-05
McDonald's (Dahisar Link Road),American Cheese Supreme - Chicken,123.0,2019-05-05
McDonald's (Dahisar Link Road),Salsa Bean Burger,118.0,2019-05-05
Domino's Pizza,Mirinda,60.0,2019-05-05
Domino's Pizza,LIPTON ICE TEA,50.0,2019-05-05
McDonald's (Fun Republic),Chicken Kebab with Whole Wheat Bun,83.0,2019-05-05
McDonald's (Fun Republic),Chicken Kebab Burger,212.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
McDonald's (Borivali),,256.0,2019-05-05
McDonald's (Borivali),American Cheese Supreme - Veg,108.0,2019-05-05
Domino's Pizza,Chicken Parcel,39.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Meal for 1 - Veg,269.0,2019-05-05
Domino's Pizza,Meal for 1 - Non-veg,269.0,2019-05-05
Domino's Pizza,Veg Parcel,35.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Classic Combo - Veg,199.0,2019-05-05
Domino's Pizza,Classic Combo - Non-veg,199.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Meal for 1 - Non-veg,269.0,2019-05-05
Domino's Pizza,Meal for 2 - Veg - Farmhouse,449.0,2019-05-05
Domino's Pizza,Roasted Chicken Wings - Classic Hot Sauce,109.0,2019-05-05
Domino's Pizza,Chicken Meatballs Peri-Peri,99.0,2019-05-05
Domino's Pizza,Classic Combo - Non-veg,199.0,2019-05-05
Domino's Pizza,Meal for 1 - Veg,269.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Non Veg,139.0,2019-05-05
Domino's Pizza,Choco Lava Cake,99.0,2019-05-05
Domino's Pizza,Classic Combo - Non-veg,199.0,2019-05-05
Domino's Pizza,Meal for 1 - Veg,269.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Non Veg,139.0,2019-05-05
Domino's Pizza,Choco Lava Cake,99.0,2019-05-05
McDonald's (Thakur Cinema Cascade),American Cheese Supreme - Chicken,123.0,2019-05-05
McDonald's (Thakur Cinema Cascade),Salsa Bean Burger,118.0,2019-05-05
McDonald's (Unity Heights),Salad Wrap,255.0,2019-05-05
McDonald's (Unity Heights),,246.0,2019-05-05
McDonald's (Kalyan Shelar),American Cheese Supreme - Veg,108.0,2019-05-05
McDonald's (Kalyan Shelar),McVeggie with Whole Wheat Bun,104.0,2019-05-05
Domino's Pizza,Taco Mexicana-Veg (Single),59.0,2019-05-05
Domino's Pizza,Crunchy Strips,59.0,2019-05-05
McDonald's (Kalina),Salsa Bean Burger with Whole Wheat Bun,127.0,2019-05-05
McDonald's (Kalina),Salsa Chicken Burger,123.0,2019-05-05
McDonald's (Dahisar Link Road),McChicken  with Whole Wheat Bun,118.0,2019-05-05
McDonald's (Dahisar Link Road),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-05-05
Domino's Pizza,Pepsi Black Can,60.0,2019-05-05
Domino's Pizza,White Pasta Italiano Veg,135.0,2019-05-05
McDonald's (Fun Republic),Chicken Kebab Wrap,74.0,2019-05-05
McDonald's (Fun Republic),Chatpata Naan - Kebab,71.0,2019-05-05
Domino's Pizza,Cheesy Dip,25.0,2019-05-05
Domino's Pizza,Burger Pizza - Classic Veg,99.0,2019-05-05
McDonald's (Borivali),McVeggie with Whole Wheat Bun,104.0,2019-05-05
McDonald's (Borivali),Combo Deals,159.0,2019-05-05
Domino's Pizza,Stuffed Garlic Breadsticks,139.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
Domino's Pizza,Meal for 2 - Veg - Farmhouse,449.0,2019-05-05
Domino's Pizza,Meal for 2 - Veg - Peppy Paneer,449.0,2019-05-05
Domino's Pizza,Cheesy Jalapeno Dip,25.0,2019-05-05
